Author,PublishedAt,Comment,Likes
@sittiarayaya3075,2024-02-15T16:21:18Z,"Terima kasih untuk paparan materi kuliah Politik &amp; Hukum yang telah Bapak dan Ibu Dosen sampaikan, dari paparan tsb, saya izin bertanya:<br>1. Materi di atas lebih tepat disebut kecurangan (dirty vote) atau lebih tepat disebut dengan strategi politik ya? jika dicermati dari awal semua paparan, lebih terlhat seperti mempresentasikan strategi politik salah satu calon dan strategi politik tentu dimiliki oleh setiap komunitas yang masuk ke dalam dunia politik. Adapun persoalan strategi yang lebih kuat, tentu sudah menjadi rahasia umum, petahana selalu memiliki amunisi yang lebih kuat, ini bukan persoalan siapa tapi ini hanya persoalan kebetulan siapa yang sdg memegang bola, karena semua pemain politik, kemungkinan besar akan melakukan hal yang sama jika sedang memegang bola, sehingga benarlah, tidak ada yang 100% bersih dalam berpolitik.<br><br>2. Secara objek paparan materi terkesan objektif dan ilmiah, namun kenapa hanya memfokuskan kajian pada salah satu calon, kenapa tidak ada juga kajian mengenai strategi politik pasangan lain (meski mgkn strategi mereka tidak lebih kuat). Semua pemeran dalam dunia politik sedang memainkan strateginya bukan?<br><br>3. Tidak semua paparan di atas bersifat objektif namun juga terkesan menggunakan perspektif sudut pandang, contoh sederhana: 3 pemateri melenggang dg raut wajah mencibir di akhir sesi dg tampilan di layar lebar adalah pernyataan2 jkw di awal menjadi gubernur dan menjadi presiden, cibiran tsb seolah menyatakan bhwa tidak sinkron perkataan dlu dan kejadian saat ini. Pertanyaannya, di dunia ini semua bisa saja berubah bukan? apalagi di dunia politik. Mungkin saja, dulu beliau belum berpikir anaknya akan dikader, kemudian stlh bekerja utk negara, melihat keadaan, melihat peta kepemimpinan, melihat keadaan Indonesia yang masih membutuhkan pembangunan agar apa yg telah dkerjakan selama ini tidak sia2, sehingga terpikirlah utk menjalankan strategi2 tsb, apakah ini hal yg tidak wajar jika dilihat dari sudut pandang sesama pemain dalam dunia politik?<br><br>4. Sebagian besar komentar pada konten ini cenderung pro dg muatan materi, hal ini tidak berarti konten video mutlak benar dan tidak berarti pendukung video ini sangat banyak. Bisa saja, banyak yg tidak sepakat dg paparan ini, hanya malas berdebat dan malas berkomentar buruk, sehingga yg terkumpul di forum ini hanya mreka yang mengamini konten ini. Bisa saja perbandingannya adalah komentator pada konten ini, jika dibagi dengan jumlah masyarakat aktif yg konsen dalam kontestasi politik hari ini terutama pilpres, hanya 2%, yang lainnya hanya 2 kemungkinan, tidak peduli atau tidak sepakat, namun memilih diam.<br><br>5. Serahkan saja kepemimpinan negeri ini pada ahlinya, pada mreka yang telah paham ttg kebutuhan negara dan rakyat, hingga jika terbukti mereka adalah pemimpin yg khianat, pasti akan terkuak dan rakyat yang menjadi pengadilannya. Masih teringat rezim Soeharto, tumbang juga (meski ternyata, bnyak jg jasa Soeharto). Era SBY, berkuasa, akhirnya kandas jg krn beberapa kader korup. Sehingga menurut pandang saya, tidak perlu membabi buta menyerang, masih ada Tuhan yg jaga Negara kita.<br><br>6. Namun apapun itu, paparan video ini sangat berdampak positif, dampak positifnya adalah, pergulatan politik menjadi tidak datar2 saja, video ini berkontribusi dalam menambah irama atau riak dalam perpolitikan di Indonesia dan tentunya jg berkontribusi dalam mengawal objek yg diulas dalam video. Sehingga objek tsb dan pihak2 yg terlibat, memiliki batasan2 dalam melakukan segala tindakan, krn semua mata mengamati gerak gerik politik yg ditampilkan.<br><br>7. Tak ada benar salah mutlak dalam segala sikap, yang membuat video baik, yang menjadi objek tentu ada baiknya. Apa yang dilakukan oleh pihak2 dalam video bahasan dan pihak yg membahas, sudah sesuai, itulah takdir dari Yang Maha Kuasa, yang satu ditakdirkan sebagai pemeran, yang lain sebagai pengkritik. Keduanya telah menjalankan perannya. Semoga kita semua bisa menjalankan peran dg lbh baik dan lebih amanah jika suatu hari juga ditempatkan pada objek yg dikaji pada video ini. Dan nyatanya, dunia ini hanyalah fatamorgana. Kehidupan di dunia, laksana permainan dan olok-olok yang sifatnya membosankan, sementara dan tidak abadi, yang dapat menyesatkan umat manusia dalam mengemban amanat Allah SWT.<br><br>8. Semoga para penguasa dapat menjalankan amanah dengan baik, dan jika menyimpang semoga segera kembali ke jalan yang sesuai dg Perintah Tuhan, begitupun para pemateri, semoga amanah dalam menjalankan peran saat ini.<br><br>9. Satu hal yang saya sayangkan, kenapa video ini dirilis di masa tenang sehingga terkesan seperti black campaign. <br><br>10. Jika video ini dimaksudkan utk menyerang personal, ada masalah apa pemateri dg personal tsb dn kenapa mengajak massa utk ikutan menyerang jika ini adalah sentimen pribadi. Namun jika niatnya adalah utk kebaikan negeri, sayangnya mengapa di masa tenang, bukankah ini juga perbuatan yang melanggar aturan dalam perpolitikan yang baru saja dikritisi dalam video di atas. Perilisan video ini di masa tenang seolah meyakini bhwa muatan materi mutlak benar dan sangat powerfull dalam merubah segalanya. Bukankah tidak ada kebenaran mutlak yang melekat pada diri manusia. Renungkanlah, periksa hati masing2, pastikan apapun yg dilakukan murni utk negeri tanpa ada sentimen pribadi.<br><br>11. Sekedar memberi masukkan, baiknya bahasa tubuh yg digunakan oleh pemateri, lebih mengedepankan gesture yang humble, fokus pada objek, dan tidak perlu terkesan mencibir. Karena dg gesture yang sederhana, tulus, akan dapat meyakinkan sebagian besar pihak bahwa goals video ini adalah utk kebaikan bangsa, bukan utk menunjukkan eksistensi dan ke&#39;aku&#39;an belaka. Karena jika paparan terkesan ada kepentingan (minimal kepentingan diri), lantas apa bedanya pemateri dg objek yang dijadikan materi, ini paling hanya persoalan siapa yang pegang bola. Jika pemateri berada diposisi yang sama, tidak menutup kemungkinan jg akan melakukan yg sejenis bukan?<br><br>Sekian pertanyaan, sanggahan dan pernyataan saya, terima kasih dan mohon maaf jika kurang berkenan.",5
@damagekill4457,2024-02-15T16:21:14Z,"&quot;Dirty vote&quot; Telah membuktikan bahwa demokrasi kita makin matang, bahkan saking matang nya demokrasi kita sudah menyentuh titik &quot;liberalis&quot; Partisan dan penyanjung film ini, yang banyak menyuarakan  tentang mati nya demokrasi, namun dengan film dan ribuan komentar disini dengan buta dan dengan sadarnya telah membantah suara matinya demokrasi yang mereka gaungkan. Gimana? Enak ludah sendiri? 😭",0
@ahmadyanuar15,2024-02-15T16:21:04Z,KOTOR SEKOTOR KOTORNYA,0
@dimaspramudhito3555,2024-02-15T16:21:04Z,"Min…produser….sudahlah Jokowi itu naik panggung dan menjadi pemenang di setiap kontestasi politik karena kita2 juga…kita dukung karena pencitraan nya…ke ndeso-an nya…keplonga-plongoan nya…skrg klo dia sudah unstoppable spt skrg yaa ini buah dr dukungan2 ente2 juga…so enjoy aja, gak ada yg abadi juga di dunia ini…tp tolong sampaikan pada diri anda sendiri…”Anjiingg, gue salah…kontol !!”",0
@Milgos-k5s,2024-02-15T16:20:40Z,"❤:) terima kasih<br>Pak Zain, buk vitri, pak feri 😊",2
@sembah,2024-02-15T16:20:29Z,gegara video ini Paslon no 3 menang 😂😂,0
@pt.koloniwaletindonesia9463,2024-02-15T16:20:07Z,Pilih yang baik saja.  Yang ingin indonesia maju,0
@AldrichJonatan,2024-02-15T16:19:56Z,Wkwkkww<br>Untuk menjatuhkan orang segala cara kamu buat,1
@cocoblankon5533,2024-02-15T16:19:46Z,Ngerik narasi di awal jdkan film ini landasan penghukuman 😂. Wele wele,0
@sachi1951,2024-02-15T16:19:35Z,GA NGARUH WOIIIIIIIII HAHAHAHAHAHAHWH SAMPAH,1
@ryngalaxy1877,2024-02-15T16:19:33Z,Konten sampah demi menjatuhkan nama seseorang😂😂report aja rame rame biar si black list,1
@DevyannaJesyann-pm5hj,2024-02-15T16:17:40Z,"Sudah nonton, sudah cari2 info, sudah cocokologi, ternyataa oh ternyataaa diantara Sutradara dan pihak2 yg membuat film ini adalaahhhh….🤭🤭🤭<br>Tp Alhamdulillah, pilihan tidak berubah…✌️",7
@ozil7themaczman538,2024-02-15T16:17:33Z,"Setiap pelaksanaan Pilpres, Pileg dan Pilkada selalu ada penyelewengan suara dan pelanggaran pemilu 😢😢😢",0
@rachmawatinoviana6661,2024-02-15T16:17:14Z,Film yg beresiko dg niat mengedukasi rakyat supaya tidak salah pilih saat menyoblos dan membuka mata rakyat seperti apa demokrasi di Indonesia. Mgkn masyarakat pendidikan tinggi memahami isi dari film ini tujuan dari film ini arah dari film ini. Tapi kenyataannya rakyat indonesia mayoritas pendidikan menengah ke dasar. Yang mereka tau yg penting dapat BANSOS entah itu beras entah itu uang.. Mereka berharap pengganti Jokowi nanti Bansosnya selancar Jokowi. Mau itu uang dari hutang negara kek mau uang pajak kek mereka gk akn perduli.. Yang penting Bansos lancar.. Dan terbukti hasil quick count suara 02 terbanyak diatas 50%.. Mereka merasa 02 lah yg layak menjadi pengganti jokowi.. jadi gw rasa film ini gk tepat sasarn dan sia2.. Malah guru2 besar ini yg terancam pidana..,0
@Analiskampung,2024-02-15T16:16:49Z,Nyungsep....😄😄😄😄😄😄.... Tolong klu mau jadi politikus jangan berlindung di nama akademisi atau jurnalis,0
@adz1222,2024-02-15T16:16:28Z,"Dari Tanah kami ada<br>Negeri yang kaya dan Raya<br>Negeri yang tercipta dari darah dan raga<br>Di sanalah kami di cipta Indonesia Raya<br><br>Kami adalah pemuda&quot; bangsa<br>Kami adalah pemudi&quot; Bangsa<br>Kami Siap Membela dan menjaga<br>Demi negara tercinta<br>INDONESIA jaya<br><br>Dengan semangat yang berapi api<br>Walau hanya memegang belati <br>Kami tak akan lari <br>Dan akan tetap berdiri<br>Sampai kami mati<br><br>Wahai para musuh musuh negara<br>Wahai para penghianat&quot; bangsa<br>Wahai para pemimpin yang semena akan kuasa<br>Wahai para pemecah belah Tatanan negara<br><br>Jangan kau usik kami punya bangsa<br>Jangan kau sentuh kami punya negara<br>Karena demi negara tercinta<br>Kami pertaruhkan segalanya<br>Harta, jiwa, raga bahkan nyawa<br>Demi satu Negara <br>Yaitu INDONESIA RAYA.",0
@ryngalaxy1877,2024-02-15T16:16:14Z,Coba kritik juga si baswedan bongkar semua kejelekan 😂😂😂,1
@didieredmi9298,2024-02-15T16:15:30Z,😢😢😢😢😢,0
@agnesgrace7729,2024-02-15T16:14:55Z,cape cape langgar hukum tp gamenang? rugi dong!!! oke gas oke gas,4
@ryngalaxy1877,2024-02-15T16:14:37Z,Wkwkwk...gila ini sih menjelekan seseorang banget😂😂😂😂kayak diri nya paling bener...emang lu kira paslon no 1 gak ada jelek nya ? Padahal jelas jelas sudah kelihatan ke jelekan nya penjilat agama 😂😂,0
@kirigawakun,2024-02-15T16:14:07Z,"Allah lebih suka mengabulkan doa dalam solat daripada dalam medsos, 😅 banyak banget serangan doa jelek di medsos utk 02 tapi ternyata lebih banyak orang yg diam2 doa baik utk 02, terbukti hasilnya 👍",0
@90ld3n60y,2024-02-15T16:13:26Z,"Saya hanyalah sebutir debu di jalan yang akan terbang melayang manakala ada kendaraan yang melintas cepat dan secepat itu pula saya akan dihempaskan kembali ke jalan sesuai dengan kodratku.<br>Begitu juga sehabis pemilu ini, saya juga akan kembali ke pekerjaan saya agar dapat menghidupi orang-orang yang saya cintai.<br>Sedangkan debu yang menempel di kendaraan tsb pada suatu saat nanti akan terbilas habis menyisahkan sang pemilik mobil yang gembira melihat mobilnya berkilau kembali.<br>Kita para debu jangan terlalu lama berpolemik dg sang pemilik mobil krn pada akhirnya kita semua juga yang akan merugi.",0
@safaatwibowo5623,2024-02-15T16:13:04Z,isinya buzerr 01 sama 03 🤣🤣,1
@damagekill4457,2024-02-15T16:12:57Z,Liat badut politik😂,0
@safaatwibowo5623,2024-02-15T16:12:35Z,isinya buzerr 01 sama 03 🤣🤣,0
@roniluki5066,2024-02-15T16:12:16Z,Petunjuk keadilan negara sedang di ungkap semoga cepat terselesaikan dgn baik 🤲 Kami disini mensuport kaka bertiga👍👍🙏🙏 terimakasih kasih akn semua ini🙏,0
@abdulrosid349,2024-02-15T16:11:45Z,Pe Ka I,0
@margieutami2288,2024-02-15T16:11:29Z,"Akan menjadi catatan sejarah pemilu ter dirty di konoha, miris negara krisis demokrasi<br>Merdeka dr jajahan bangsa lain tp merana karena dijajah bangsa sendiri",0
@dunias3877,2024-02-15T16:10:54Z,PC nya mantab😂,0
@sukirnobokir2691,2024-02-15T16:07:42Z,Semua pasti atas kehendak Allah kalo Allah ga berkehendak jangan kan curang mau dia jujur sekalipun pasti akan kalah kalo Allah belum mengijinkan mereka menjadi pemimpin jadi tolong ga usah saling menjatuhkan sesama sodara kita ini sma sama putra putri Indonesia harus nya saling dukung saling rangkul saling jaga bukan saling menjatuhkan gimana negara nya mau maju kalo pola pikir kalian aja masi seperti itu,0
@fancammorning1560,2024-02-15T16:07:41Z,Ternyata ga ngaruh 02 tetep menang telak...😂😂,0
@TheJokosusilo,2024-02-15T16:06:33Z,Tercerahkan....,0
@MERICO_Gaming,2024-02-15T16:05:43Z,"Salut dengan semua yg berperan dalam film dokumenter ini. <br>Dari saya yg buta tentang politik. Kini bisa lebih paham dgn semuanya. <br>Alangkah mirisnya negara kita saat ini... <br>Mungkin bukan hanya saya sendiri yg merasakan. Orang2 yg tidak paham politik namun merasakan banyak sekali kejanggalan di dunia politik. Namun susah untuk mencari info yg lebih baik... <br>Semoga orang2 seperti saya. Bisa melihat Films ini dan paham apa yg tengah terjadi di negri ini.. <br>Harapan saya., semoga org2 yg terlibat di dalam film ini. Senantiasa selalu di lindungi Allahsubhanahuata&#39;ala<br>AMIIINN... ❤❤❤❤❤❤❤",15
@faisalhardihardi2875,2024-02-15T16:05:29Z,huaaahhh ngantuk,0
@hilmyrahman9463,2024-02-15T16:05:00Z,Memang Fakta! Ngeri Seniat Itu Untuk Menguasai Negeri Ini,0
@nuridwi1948,2024-02-15T16:04:29Z,❤,0
@fuadazhar9192,2024-02-15T16:03:53Z,"Nggak guna film, nggak jelas",1
@bandiet6662,2024-02-15T16:03:53Z,TERIMA KASIH TELAH BERI GAGASAN GAGASAN TENTANG POLITIK 🙏🙏🙏,1
@denysetiana5521,2024-02-15T16:03:53Z,kenyataany 59% masyarakat memilih 02.,1
@andys4398,2024-02-15T16:03:26Z,"Komennya ada yang dihapus admin gak ya ini, curiga saya",1
@Imagreca,2024-02-15T16:03:19Z,Selesai pemilu dan hasilnya muncul lalu shadow banned pun menghilang. Apakah kebetulan?!,0
@mohaelz2848,2024-02-15T16:00:52Z,"persoalan bangsa yg  besar ini tdk semudah menyelesaikan persoalan seperti gambaran masalah di materi di film ini bung... dan evolusi mindset negri Plus62 tdk bisa disamakan dengan negri&quot; diluar sana yg sdh berkembang cara politiknya,.. ekonomi kt masih jauh dari namanya sejahtera ketimbang sumber daya alam yg melimpah ruah di negri ini yg masih dikuasai oleh para kapitalis.. apalagi SDM nya banyak yg melimpah  bahkan tdk digunakan oleh negri ini yg mana lebih dominan dipakai negri yg tehnologinya modern namun tetap menghargai SDM yg menguntungkan buat bangsanya,.. jadi politik ini sangat berhubungan dengan tingkat  ekonomi masyarakat bangsa +62,..  jika inginkan perubahan buat dulu aturan hukumnya sebagai pedang perisai pemotong rantai pelanggaran pemilu .. dan sejahterakan dahulu masyarakatnya,.. salam damai indonesia maju..",7
@DGTunes-25,2024-02-15T16:00:48Z,PREEETTTTTT.... PARA PEMECAH PERSATUAN,2
@metachanneleducation,2024-02-15T16:00:47Z,"Hah!  Baguslah film ini..Saya ngga dukung atau milih Presiden yang masih menjabat skrg kok 😂😂😅 jelang pemilu 2019 Twitter dihack para buzzer meski baru online sekitar 5 hari. Saya lapor subdit tippid siber bareskrim polri, namun ndak ada tindaklanjutnya..",0
@lailalafian2962,2024-02-15T15:59:16Z,"maaf ya pak,bu..we already try our best to stop them",1
@Muhammadkamil-b6f,2024-02-15T15:58:51Z,Sehat selalu pejuang negeri 🙂,1
@boyzpratama1090,2024-02-15T15:58:42Z,Dapet bayaran brp dari 01 dan 03 bikin video gini bos ?,0
@kurochanel9491,2024-02-15T15:58:34Z,"Rela mengadaikan keutuhan nkri demi negara lain, berarti bener cai turu ,",0
@adhiestytrianthy2955,2024-02-15T15:58:34Z,Teruslah bersuara lantang demi kebaikan NKRI..semenjak menjelang pemilu ketika mendengar lagu Indonesia Raya tidak bisa saya menahan air mata ini..,505
@abdulali85,2024-02-15T15:58:15Z,Akan lebih seru kalo RG ikut serta dalam kegiatan film ini 🤣,1
@nanodasilva472,2024-02-15T15:58:13Z,Udah parah emang negara ini.. !!,0
@agusbudi4873,2024-02-15T15:56:45Z,Klu penduduk 02 dijelaskan fakta pun tetap ngeyel<br>Karena mereka terlalu fanatik buta,2
@YusufSingapor,2024-02-15T15:56:37Z,"SETELAH NONTON FILM INI GUA PINDAH DUKUNG NO 1😢, TAPI TETAP COBLOS NO 2😁",0
@katamamah-m4h,2024-02-15T15:56:20Z,menyala abangkuh,0
@dirgantarakebunsawit8226,2024-02-15T15:56:15Z,mantap..catatan sejarah era jokowi,0
@dianpertiwialty8376,2024-02-15T15:55:34Z,"Terimakasih guru2 kami yang berani dan menyuarakan kebenaran, hormat dari kami",0
@AHSinaga,2024-02-15T15:55:03Z,Dulu waktu pertama Prabowo jd capres 2 kali kenapa ga bisa satu putaran ya?? <br>Duh politik serem.....,0
@reszasurakarta3890,2024-02-15T15:54:12Z,Saat ini mereka lah pemenangnyaa via quick count.. Jika rakyat yg cerdas yg sdh tau perilaku kecurangan mereka tdk mampuu memberikan penghakiman kepada mereka dg kekalahan.. Kita serahkan kepada TUHAN YME yg kelak akan menjadi hakim yg adill bagii merekaa..<br>Panjang Umur PEJUANG DEMOKRASI TUHAN MEMBERKATI MU DAN MELINDUNGI NEGERI INI DARI TANGAN TANGAN KOTOR.. 😇,1
@WawangSinyo-rn5he,2024-02-15T15:53:52Z,Haeparapejabat ingat nanti ada pertangung jawabanya.  Banyak orang pintar  di negeri ini  tpi minim yg jujur,0
@andipratama2766,2024-02-15T15:52:54Z,"Selama ini kami Rakyat Indonesia yang awam telah pesimis terhadap keadilan dan perbaikan negeri ini, tapi hari ini kami kembali optimis bahwa negeri ini masih memiliki tokoh-tokoh hebat yang ingin memperbaiki negeri ini, ternyata kami Rakyat awam tidak sendirian merasakan ketidak adilan ini. Terima kasih buatnya Abang-abang dan Kakak-kakak yang telah membuat film &quot;Dirty Vote&quot; ini, Salam hormat kami terkhusus untuk yang terlibat dalam pembuatan film ini 🙏🙏🙏🙏<br>Kami juga berharap agar kiranya film yang sangat mendidik seperti ini akan ada episode-episode lainnya.",123
@ramasaktigintingchanel4646,2024-02-15T15:52:41Z,"Sekumpulan anjing yg tampak berteman,aman dan damai, ketika diberikan beberapa potong daging maka mereka semua akan bertengkar untuk memperebutkan sepotong daging tsb...",0
@ZakiHisyam-x3h,2024-02-15T15:52:28Z,NYATAKAN KEBENARAN JANGAN MEMAKSAKAN KEMENANGAN DENGAN CARA CURANG YANG MERUGIKAN  <br>MAU MENANG KOK CURANG <br>KALAU SUATU URUSAN DIBERIKAN KEPADA YANG ORANG SALAH MAKA TUNGGULAH KEHANCURANNYA,0
@didisaputra5903,2024-02-15T15:52:14Z,Terimakasih orang2 baik yg masih peduli negeri ini,2
@GinsunAny,2024-02-15T15:52:09Z,"TOLONG DI INGAT YA BRO, 5 TAHUN MENDATANG SIAPA SAJA NANTI PASLON YANG KALIAN USUNG SURUH SIAPIN MENTAL. KALIAN SEHAT SEHAT YA, KITA ADALAH INDONESIA.",0
@nurihsan397,2024-02-15T15:51:55Z,Serahkan aja kepada rakyat  terserah mau pilih yg mana sesuai hati nuraninya,0
@naldybregez9841,2024-02-15T15:51:39Z,Trimakasih krn video ini saya tau ketakutan megawati dan betapa kritisnya org yang tidak objektif dalam menilai sesuatu.,0
@KimochiNR46,2024-02-15T15:50:45Z,Halah ngada2,0
@yuarareload7692,2024-02-15T15:50:43Z,"kalau dr 2sisi kita lihat ini film banyak tujuan nya. JADILAH ORANG YG RASIONAL DAN JADILAH ORANG BERFIKIR POSITIF NEGATIF , JGN JADI ORANG YG PEMBENCI <br><br>SISI 1. MEMPERLIHATKAN FAKTA KALAU PRESIDEN JOKOWI SUDAH MENGATUR INI SEMUA. UNTUK KEPENTINGAN TERTENTU. SECARA TIDAK LANGSUNG TUJUANNYA MENGURANGI KREDIBILITAS 02. <br><br>SISI 2. MEMPERLIHATKAN FAKTA BAHWA PEMBENCI ITU TETAP LAH PEMBENCI, YG DIKAJI DISINI 90% HANYALAH KEBURUKAN JOKOWI , TIDAK ADA POSITIF NYA. TUJUANYA SAMA &quot;MENGURANGI KREDIBILITAS 02&quot;<br><br>JADI KESIMPULANNYA SILAHKAN ANDA PILIH SISI 1 ATAU SISI 2. YG JELAS INI TUJUANNYA MENGURANGI KREDIBILITAS 02. <br><br>FAKTA NYA : SALAH SATU PASLON MEMANG ADA ANAK HARAM KONSTITUSI , TAPI DISATU SISI SEPERTI KATA MAHFUD MD ITU BUKAN PELANGGARAN HUKUM, CUMA SECARA ETIKA ITU AKAN MENJADI SEJARAH CACAT .<br><br>FAKTANYA : JOKOWI WALAUPUN DIKAJI BURUK DISINI, PASTIADA SISI BAIKNYA BUAT MASYARAKAT YG SUDAH MERASAKAN LANGSUNG. MUNGKIN BUAT PEMBENCI TETAP LAH ITU SALAH.<br><br><br>AMBIL CONTOH PILPRES DI AMERIKA . DULU BANYAK ORANG HAMPIR DI SELURUH DUNIA MENGATAKAN JOE BIDEN SANGAT BAGUS DAN TRUMPH SANGAT BURUK . TERNYATA SEKARANG BAGAIMANA?? <br><br>BELUM TENTU ISI DALAM ANIS DAN GANJAR ITU BAIK, BELUM TENTU ISI DALAM NYA PRABOWO ITU BURUK, BISA JADI LEBIH BURUK JG KAN??<br><br><br><br><br>JADILAH ORANG YG BERFIKIR RASIONAL MELIHAT 2 SISI, JGN JD PEMBENCI . SILAHKKAN BAWA AGAMA KE DALAM POLITIK , TP JGN NGASAL CAPLOK HARAM DLL. OH ITU PENDUKUNG NYA YA??? PASLON TANPA PENDUKUNG APA ARTINYA??",1
@rizalkyyudha4339,2024-02-15T15:50:34Z,udah bikin film kalah lagi 01 03 bukan maen,0
@syahrulagnia20,2024-02-15T15:50:24Z,Hem,0
@Gomaprawidya,2024-02-15T15:50:00Z,Bobroknya Demokrasi....,0
@yusmaidar8015,2024-02-15T15:49:48Z,"Semoga aja dengan film ini banyak rakyat yang tidak percaya begitu saja dengan menteri,dan pemilu 2029 tidak ada kecurangan lagi.",0
@ridolforitawaemahu5933,2024-02-15T15:49:46Z,"Mereka berbicara dengan uang bukan hanya harga diri,keluarga dan nyawa",0
@rizalkyyudha4339,2024-02-15T15:49:33Z,pemilu penuh kecurangan 😂😂😂,0
@sikhamaru284,2024-02-15T15:49:14Z,Saya doaakan kalian semua selalu dilindungi oleh Tuhan yg Maha Kuasa.. ❤,0
@muhammadfajarsyamsuri3916,2024-02-15T15:49:04Z,Coba liat yg dari bawah dulu<br>Itu ada bupati anaknya jadi apa.<br>Dan ada juga yg Hbs masa bapaknya ganti anaknya yang maju.<br><br>Dibuatkan filmnya juga donk yg itu,0
@rizalkyyudha4339,2024-02-15T15:48:16Z,bang bikin film lagi bang,0
@IndraKens-yh4gn,2024-02-15T15:47:43Z,Ngk mempan🤣🤣,0
@IndraKens-yh4gn,2024-02-15T15:47:18Z,Darty vote<br>Ee 😂😂,0
@nansarip,2024-02-15T15:47:12Z,pusing. datar. ga enak ditonton,0
@ernianggrianihasibuan1901,2024-02-15T15:46:26Z,Berbanding terbalik ucapan dan kenyataan..,0
@mrzjudin8654,2024-02-15T15:46:03Z,"Ya inilah politik, mau bagaimana lagi.. hitam putih politik, tidak bisa dikatakan lurus, saling koalisi saling menghianati juga, apapun yg dikata bagus buat masyarakat mereka lakukan, gak peduli itu dgn cara halal atau haram, yg mereka ingin hanya citra yg baik dan keuntungan, mau itu mengadu domba atau atau jadikan kambing hitam, yg penting mereka rugi dikit dan untung banyak, pengorbanan juga hal lumrah bagi mereka, gak peduli siapa korbanya mau itu pemimpin, aparat, atau rakyat, yg penting mereka punya kambing hitam buat disalahkan, Dan mereka untung, plus dapet citra baik. apalagi negri kita yg mayoritas msnusisnya baperan, dan gampang percaya, juga males cari fakta cuman rebahan sambil geser2 layar apa yg muncul di layar ya itu yg dijadikan patokan, gapeduli itu hoaks atau bukan, apalagi yg muncul di layar adalah salah satu paslon atau orang yg kita gasuka, salah dikit saja lngsung jdi sebesar gunung. Inilah mudahnya mereka memanipulasi otak malas kita, bodo amat soal etika, yg penting mereka dapat citra yg baik, bodo amat soal isu agama yg penting mereka dapet dukungan, bodo amat tentang asusila yg penting kita puas.<br>Inilah muka dari politik secara garis besarnya, dimna ada untung dan bisa membuat pamor naik ya disitu juga mereka ada.",2
@GwemingTV,2024-02-15T15:45:48Z,Yaaaa mampus kau 02 menang yaaaaa gagal totalllll,0
@EmallynSalih-zj9cn,2024-02-15T15:45:39Z,Tangkap dan adili,0
@Nanda-ty9ux,2024-02-15T15:45:27Z,Semua atas kehendak Allah dan yg terbaik..perbaiki diri kita masing masing karna pemimpin itu cerminan dari rakyatnya..,0
@viphrisaqnesadzannasaragih9716,2024-02-15T15:45:19Z,"INSHAALLAH 02, dari jaman jokowi gak pernah pindah ke lain hati. Tetap prabowo. Salam damai 😇",1
@ahmadramdani5242,2024-02-15T15:44:04Z,Semoga film aman gk d banned,0
@cucunrosmiati8026,2024-02-15T15:43:52Z,Ini yg di sebut pahlawan mereka ber 3 mempertaruhkan  semua nya untuk membuka mata hati dan pikiran kita,0
@JaelaniAryana,2024-02-15T15:42:52Z,Rakyat dibodohin dari jaman belanda hingga sekarang. 😢.,0
@SupersizeIDOfficial,2024-02-15T15:42:38Z,"Serius nanya, Kok video ini bisa gak trending ya???  4 hari udah 8jt view loh.",0
@mochamadthorik5760,2024-02-15T15:41:52Z,"LIHATLAH betapa Palu hakim sebenarnya patah berkeping keping 😢😢😢 &quot;mereka&quot;(hakim) sebagai wakil tuhan didunia,,,tapi apa yg MEREKA(hakim) perbuat memukul palu keputusan tanpa melihat kebelakang,<br>sedih mendengarnya. semoga indonesiaKU baik&quot; saja 5 tahun kedepan. &quot;16 februari 2024&quot;.",0
@fajarmun9378,2024-02-15T15:41:29Z,Dulu sexy killer skrg ini hadeh dibayar siapa ya,0
@ajianto2662,2024-02-15T15:40:58Z,Ga penting,0
@Bayu-km7nt,2024-02-15T15:38:41Z,5 hari yg lalu sebelum film ini tayang<br>South China Morning Post : Nepotism may win Indonesia&#39;s 2024 election,2
@Raf-gf9tn,2024-02-15T15:38:31Z,"nggak ngaruh bos, 02 tetep menanggg 💪💪💪💪💪",0
